WMO;Float S/N;PTT;Float;Last Tx;Last cycle;Battery;Launch Date;Cruise;Last Cycle Pmax;Surface float;Hydraulic;Last Cycle Grounded;Platform Maker;Firmware Version;Pr Version;Project Name;Float Owner;Pi Name;Deploy Platform;PR Experiment ID;N_LEVEL;Alert Status;Alert Error Flags;Alert Info Flags;Alert Warning Flags
5906231;8809;n/a;APEX;2022-09-12 12:09:30;97;ok;2020-17-15 12:17:00;;;;-;0;TWR;080319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Thompson;US ARGO PROJECT;;0;[];[];[]
5906223;8725;n/a;APEX;2022-55-08 03:55:30;81;ok;2020-44-17 07:44:00;;;;-;0;TWR;081119;;UW, SOCCOM, Argo equivalent;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Investigator;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906224;8728;n/a;APEX;2022-59-05 03:59:50;78;ok;2020-22-29 04:22:00;;;;-;0;TWR;081119;;UW, SOCCOM, Argo equivalent;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Palmer;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906467;9315;n/a;APEX;2022-42-06 02:42:00;20;ok;2021-13-22 11:13:00;;;;-;0;TWR;030721;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906221;8692;n/a;APEX;2022-20-09 05:20:10;77;ok;2020-44-15 06:44:00;;;;-;0;TWR;081119;;UW, SOCCOM, Argo equivalent;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Investigator;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906018;3424;n/a;APEX;2022-14-11 08:14:30;204;ok;2019-30-30 06:30:00;;;;-;0;TWR;020915;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906019;7962;n/a;APEX;2022-03-13 06:03:10;207;ok;2019-14-22 08:14:00;;;;-;0;TWR;020915;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906013;8371;n/a;APEX;2022-22-12 03:22:00;116;ok;2019-17-17 12:17:00;;;;-;0;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5906014;8367;n/a;APEX;2022-33-10 09:33:30;116;ok;2019-38-16 05:38:00;;;;-;0;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;0;[];[];[]
5906493;9170;n/a;APEX;2022-00-05 02:00:07;1;ok;2022-51-04 11:51:00;;;;-;0;TWR;111320;;UW, SOCCOM;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Polarstern;UW, SOCCOM;67;0;[];[];[]
5906012;8372;n/a;APEX;2022-06-12 10:06:50;120;ok;2019-07-16 12:07:00;;;;1;1;TWR;102918;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Revelle;US ARGO PROJECT;;1;[];[];[FLAG_SUPRAHydraulicAlert_LOGICAL]
5906254;8341;n/a;APEX;2022-27-12 02:27:00;58;ok;2020-18-24 05:18:00;;;;-;0;TWR;121119;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5906007;8355;n/a;APEX;2022-01-13 02:01:20;111;ok;2019-03-29 07:03:00;;;;-;0;TWR;121915;;UW, SOCCOM, Argo equivalent;STEPHEN RISER, KENNETH JOHNSON;STEPHEN RISER, KENNETH JOHNSON;R/V J.C. Ross;UW, SOCCOM, Argo equivalent;;0;[];[];[]
5906241;8338;n/a;APEX;2022-15-10 02:15:00;79;ok;2020-32-21 04:32:00;;;;-;0;TWR;010720;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;M/V Bluefin;US ARGO PROJECT;;0;[];[];[]
5906480;9121;n/a;APEX;2022-53-12 04:53:10;27;ok;2021-01-28 09:01:00;;;;-;0;TWR;122920;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Sally Ride;US ARGO PROJECT;;0;[];[];[]
5906481;9130;n/a;APEX;2022-59-12 11:59:20;12;ok;2022-19-14 09:19:00;;;;-;0;TWR;121319;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Sally Ride;US ARGO PROJECT;;0;[];[];[]
5906435;9068;n/a;APEX;2022-43-07 08:43:20;38;ok;2021-33-31 04:33:00;;;;-;0;TWR;111520;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906678;1305;n/a;NAVIS_A;2022-09-06 10:09:30;31;ok;2021-15-09 01:15:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Falkor;Argo PMEL;;0;[];[];[]
5906437;9074;n/a;APEX;2022-30-05 09:30:00;35;ok;2021-36-26 04:36:00;;;;-;0;TWR;111520;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906438;9071;n/a;APEX;2022-20-07 05:20:50;34;ok;2021-45-09 09:45:00;;;;-;0;TWR;111520;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906431;8932;n/a;SOLO_II;2022-30-10 10:30:00;30;ok;2021-00-22 04:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH, SARAH PURKEY, NATHALIE ZILBERMAN, JOHN GILSON;R/V Tangaroa;US ARGO PROJECT;;0;[];[];[]
5906673;1299;n/a;NAVIS_A;2022-17-06 09:17:50;20;ok;2021-12-28 02:12:00;;;;-;0;SBE;170425;;Argo PMEL;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Blue Fin;Argo PMEL;;0;[];[];[]
5906432;8933;n/a;SOLO_II;2022-04-10 03:04:02;30;ok;2021-00-23 05:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH, SARAH PURKEY, NATHALIE ZILBERMAN, JOHN GILSON;R/V Tangaroa;US ARGO PROJECT;;0;[];[];[]
5906434;9070;n/a;APEX;2022-09-07 05:09:40;37;ok;2021-57-08 03:57:00;;;;-;0;TWR;111520;;UW, GO-BGC;STEPHEN RISER/KEN JOHNSON;STEPHEN RISER/KEN JOHNSON;R/V Thompson;UW, GO-BGC;;0;[];[];[]
5906430;8931;n/a;SOLO_II;2022-58-05 07:58:00;30;ok;2021-00-17 11:00:00;;;;-;0;SIO_IDG;"V02.60; SBE602 14Jan20";;US ARGO PROJECT;;DEAN ROEMMICH, SARAH PURKEY, NATHALIE ZILBERMAN, JOHN GILSON;R/V Tangaroa;US ARGO PROJECT;;0;[];[];[]
5904284;0202;n/a;NAVIS_A;2022-18-06 09:18:00;280;ok;2014-38-15 09:38:00;;;;-;0;SBE;011514;;US ARGO PROJECT;GREGORY C. JOHNSON;GREGORY C. JOHNSON;R/V Kilo Moana;US ARGO PROJECT;;0;[];[];[]
5905164;6035;n/a;SOLO_D;2022-09-31 01:09:59;139;ok;2017-00-26 02:00:00;;;;-;0;SIO_IDG;"D00.70; SBE603 14Aug17";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905163;6034;n/a;SOLO_D;2022-10-02 05:10:02;116;ok;2017-00-22 02:00:00;;;;-;0;SIO_IDG;"D00.70; SBE603 14Aug17";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905162;6033;n/a;SOLO_D;2022-30-04 06:30:58;120;ok;2017-00-21 09:00:00;;;;-;0;SIO_IDG;"D00.70; SBE603 14Aug17";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905156;7860;n/a;APEX;2022-16-04 07:16:50;162;ok;2017-44-08 04:44:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905150;7854;n/a;APEX;2022-58-07 12:58:40;162;ok;2017-01-11 12:01:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905153;7857;n/a;APEX;2022-41-05 03:41:00;162;ok;2017-45-08 06:45:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905152;7856;n/a;APEX;2022-01-14 12:01:20;163;ok;2017-09-07 11:09:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905345;7918;n/a;APEX;2022-41-14 03:41:40;161;ok;2017-28-30 04:28:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905344;7917;n/a;APEX;2022-57-08 11:57:30;160;ok;2017-23-04 10:23:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
5905343;7916;n/a;APEX;2022-05-13 11:05:00;160;ok;2017-36-09 12:36:00;;;;-;0;TWR;030716;;US ARGO PROJECT;STEPHEN RISER;STEPHEN RISER;R/V Kaharoa;US ARGO PROJECT;;0;[];[];[]
6901986;AI2600-19EU017;870510;ARVOR;2022-04-05 08:04:28;90;ok;2019-49-26 05:49:00;PLA-POS;;;-;0;NKE;5900A04;5.45;;KNMI;Andreas STERL;PLANCIUS;Argo Netherlands;;0;[];[];[]
6901987;AI2600-21EU013;065438;ARVOR;2022-46-05 05:46:56;4;ok;2022-44-04 05:44:00;ANT4;;;-;0;NKE;5900A05;5.47;;KNMI;Andreas STERL;BARK EUROPA;Argo NETHERLANDS;;0;[];[];[]
6901988;AI2600-21EU014;055976;ARVOR;2022-26-06 05:26:49;4;ok;2022-30-05 05:30:00;ANT4;;;-;0;NKE;5900A05;5.47;;KNMI;Andreas STERL;BARK EUROPA;Argo NETHERLANDS;;0;[];[];[]
6903001;AI2600-19FR017;860910;ARVOR;2022-20-09 05:20:01;27;ok;2021-48-15 07:48:00;CE-18337-PM;;;-;0;NKE;5900A04;5.45;;IFREMER;Boris DEWITTE;TASA 419;GMMC SEPICAF;;0;[];[];[]
6903091;P41308-19FR001;lovbio117c;PROVOR_III;2022-13-06 01:13:38;46;ok;2021-55-05 10:55:00;PIRATA FR31;;;-;0;NKE;3.02;6.11;;Bioargo-CNES-GMMC;Xavier CAPET;THALASSA;SENOX;;0;[];[];[]
6903097;AC400-18FR001;657048;ARVOR_C;2022-17-10 12:17:49;249;ok;2021-49-10 05:49:40;ROEC;;;-;2;NKE;5603A12;5.3;;SHOM;Stephanie LOUAZEL;THALIA;ROEC;;2;[FLAG_FloatDriftAtSurface_LOGICAL];[];[]
6903050;AI2600-20FR008;022909;ARVOR;2022-33-10 06:33:43;77;ok;2021-45-14 04:45:00;SAGA 10W;;;-;0;NKE;5900A05;5.47;;IFREMER;Christine PROVOST;SARMIENTO DE GAMBOA;GMMC BACI;;0;[];[];[]
6904141;AI2600-21DE024;055678;ARVOR;2022-06-08 06:06:04;15;ok;2021-47-18 11:47:00;ATLANTIC CHARTER;;;-;0;NKE;5900A05;5.47;;BSH;Birgit Klein;IRIS;Argo BSH;;0;[];[];[]
6904140;AI2600-21DE025;001742;ARVOR;2022-38-06 05:38:27;14;ok;2021-55-26 03:55:00;ATLANTIC CHARTER;;;-;0;NKE;5900A05;5.47;;BSH;Birgit Klein;IRIS;Argo Germany;;0;[];[];[]
6904142;AI2600-21DE023;055375;ARVOR;2022-48-07 05:48:01;14;ok;2021-01-27 03:01:00;ATLANTIC CHARTER;;;-;0;NKE;5900A05;5.47;;BSH;Birgit Klein;IRIS;Argo Germany;;0;[];[];[]
6903298;AI2600-21GR004;065508;ARVOR;2022-53-14 01:53:19;31;ok;2021-12-13 12:12:00;Univ of AEGEAN Oceano Cruise;;;-;0;NKE;;5.47;;HCMR;Dimitris KASSIS;AMPHITRITI;ARGO Greece, HIMIOFOTS;;0;[];[];[]
6903063;AI2600-20FR021;022010;ARVOR;2022-08-14 03:08:21;172;ok;2021-41-05 08:41:00;PHYSINDIEN;;;-;0;NKE;5900A05;5.47;;IFREMER;Stephanie CORREARD;BTBP;PHYSINDIEN;;0;[];[];[]
6903064;AI2600-20FR022;090565;ARVOR;2022-59-13 02:59:55;61;ok;2021-18-15 08:18:00;MOOSE;;;-;0;NKE;5900A05;5.47;;IFREMER;Laurent COPPOLA;THALASSA;MOOSE;;0;[];[];[]
6903075;AI3500-20FR001;022832;ARVOR;2022-10-06 06:10:31;49;ok;2020-59-11 08:59:00;RAPROCEAN;;;-;0;NKE;5900A06;5.49;;IFREMER;Guillaume MAZE;RAMON MARGALEF;Euro-Argo RISE;;0;[];[];[]
6903077;AI3500-20FR003;045203;ARVOR;2022-19-09 04:19:50;15;ok;2021-15-15 07:15:00;ATLANTIC CHARTER;;;-;0;NKE;5900A06;5.49;;IFREMER;Christine COATANOAN;IRIS;CORIOLIS;;0;[];[];[]
6903081;AD2700-20FR005;174594;ARVOR_D;2022-06-06 03:06:08;31;ok;2021-57-08 03:57:00;BOCATS;;;-;0;NKE;5608A15;5.67;;IFREMER;Damien DESBRUYERES;SARMIENTO DE GAMBOA;OVIDE;;0;[];[FLAG_FalseGrounding_LOGICAL];[]
6902846;AI2600-17FR003;500545;ARVOR;2022-15-11 11:15:01;294;ok;2018-23-22 04:23:00;PROTEVS PERLE;;;-;0;NKE;5900A04;5.45;;IFREMER;Franck DUMAS;ATALANTE;CORIOLIS;;0;[];[];[]
6902840;AL2500-17FR011;33984;ARVOR;2022-38-08 10:38:53;90;ok;2019-10-29 10:10:00;JACQUES VABRE 2019;;;-;0;NKE;5605B04;4.52;;SHOM;Christine COATANOAN;4MYPLANET;CORIOLIS;;0;[];[];[]
6902853;AI2600-17FR010;520330;ARVOR;2022-34-11 12:34:27;268;ok;2018-38-03 12:38:00;ARGOMEX;;;-;0;NKE;5900A04;5.45;;IFREMER;Fabrizio D'ORTENZIO;JUSTO SIERRA;GMMC ARGOMEX;;0;[];[];[]
6902800;P32826-16FR003;463795;PROVOR;2022-26-14 07:26:19;139;ok;2018-25-02 08:25:00;OVIDE;;;-;0;NKE;5900A04;5.75;;IFREMER;Virginie THIERRY;THALASSA;GMMC OVIDE;;0;[];[];[]
6903231;AI2600-16IT009;473826;ARVOR;2022-41-07 05:41:09;151;ok;2018-41-25 12:41:00;Southern Ocean;;;-;0;NKE;;5.45;;OGS;Pierre-Marie Poulain;NATHANIEL B. PALMER;ARGO Italy;;0;[];[];[]
6903006;AI2600-19FR101;767627;ARVOR;2022-35-13 09:35:34;371;ok;2019-43-22 10:43:00;NARVAL;;;-;0;NKE;5900A04;5.45;;SHOM;Camille DAUBORD;POURQUOI PAS?;NARVAL;;0;[];[];[]
6903009;AI2600-19FR104;651069;ARVOR;2022-46-07 10:46:36;173;ok;2019-41-21 03:41:00;NARVAL;;;-;0;NKE;5900A04;5.45;;SHOM;Camille DAUBORD;POURQUOI PAS?;NARVAL;;0;[];[];[]
7900296;8356;n/a;SOLO_II;2022-42-14 07:42:58;280;ok;2015-00-17 02:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 18Feb15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;0;[];[];[]
7900297;8357;n/a;SOLO_II;2022-57-04 12:57:01;280;ok;2015-00-17 02:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 18Feb15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;0;[];[];[]
6902861;AI2600-17FR018;520829;ARVOR;2022-40-06 12:40:53;126;ok;2019-55-21 02:55:00;MOANA-MATY2;;;-;0;NKE;5900A04;5.45;;IFREMER;Elodie Martinez;ALIS;GMMC MOANA MATY;;0;[];[];[]
6902862;AI2600-17FR019;520429;ARVOR;2022-37-09 07:37:57;118;ok;2018-50-29 12:50:00;OBLADY;;;-;0;NKE;5900A04;5.45;;IFREMER;Damien DESBRUYERES;NGCC HUDSON;GMMC OBLADY;;0;[];[];[]
6902854;AI2600-17FR011;520029;ARVOR;2022-07-10 12:07:21;268;ok;2018-06-02 09:06:00;ARGOMEX;;;-;0;NKE;5900A04;5.45;;IFREMER;Fabrizio D'ORTENZIO;JUSTO SIERRA;GMMC ARGOMEX;;0;[];[];[]
7900067;3076;n/a;SOLO;2022-45-12 01:45:59;335;ok;2013-00-13 10:00:00;;;;-;0;SIO_IDG;"V00.50; SBE601 08Dec12";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Tangaroa;US ARGO PROJECT;;0;[];[];[]
6902851;AI2600-17FR008;520132;ARVOR;2022-09-10 12:09:55;268;ok;2018-06-02 07:06:00;ARGOMEX;;;-;0;NKE;5900A04;5.45;;IFREMER;Fabrizio D'ORTENZIO;JUSTO SIERRA;GMMC ARGOMEX;;0;[];[];[]
6902835;AL2500-17FR006;33962;ARVOR;2022-27-10 05:27:40;132;ok;2018-08-06 08:08:00;VSF 2018 - LONGUE ROUTE;;;-;0;NKE;5605B04;4.52;;SHOM;Christine COATANOAN;CHANIK;CORIOLIS;;0;[];[];[]
6902836;AL2500-17FR007;33969;ARVOR;2022-39-09 10:39:02;132;ok;2018-00-05 12:00:00;VSF 2018 - LONGUE ROUTE;;;-;0;NKE;5605B04;4.52;;SHOM;Christine COATANOAN;CHANIK;CORIOLIS;;0;[];[];[]
6902837;AL2500-17FR008;33972;ARVOR;2022-20-05 08:20:43;119;ok;2019-46-09 05:46:00;VSF 2018;;;-;0;NKE;5605B04;4.52;;SHOM;Christine COATANOAN;LUNA BLU;CORIOLIS;;0;[];[];[]
6903810;AI2600-21EU025;055623;ARVOR;2022-52-18 05:52:25;8;ok;2022-53-27 11:53:00;MORSEA (PNRA XXXVII expedition);;;-;2;NKE;5900A05;5.47;;OGS;Elena Mauri;LAURA BASSI;Argo Italy;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
6902964;P32826-19FR009;757492;PROVOR;2022-44-15 02:44:44;161;ok;2020-34-05 01:34:00;EUREC4-OA;;;-;0;NKE;5900A04;5.75;;IFREMER;Sabrina Speich;ATALANTE;CORIOLIS;;0;[];[];[]
6902724;AI2600-16FR307;399467;ARVOR;2022-37-09 12:37:55;238;ok;2018-11-20 06:11:00;PIRATA FR28;;;-;0;NKE;5900A04;5.45;;IFREMER;Bernard BOURLES;THALASSA;NAOS WP1;;0;[];[];[]
6902726;AI2600-16FR309;399767;ARVOR;2022-31-12 03:31:55;236;ok;2017-01-19 06:01:00;NARVAL;;;-;0;NKE;5900A04;5.45;;NAOS;Camille DAUBORD;POURQUOI PAS?;NAOS;;0;[];[];[]
6902728;AI2600-16FR311;399769;ARVOR;2022-54-09 12:54:19;341;ok;2017-45-27 06:45:00;NARVAL;;;-;2;NKE;5900A04;5.45;;NAOS;Camille DAUBORD;POURQUOI PAS?;NAOS;;2;[FLAG_FloatDriftAtSurface_LOGICAL];[];[]
6903818;AI2632-21EU024;055578;ARVOR;2022-37-11 07:37:25;157;ok;2022-53-03 01:53:00;CALYPSO 2022;;;-;0;NKE;5900A05;5.48;;OGS;Elena Mauri;POURQUOI PAS?;Argo Italy;;0;[];[];[]
6904235;P41308-19FR005;lovbio121c;PROVOR_III;2022-09-14 12:09:22;24;ok;2021-21-11 02:21:44;SANAE61;;;-;0;NKE;;6.11;;Bioargo-CNES-GMMC;Jean-Baptiste SALLEE;AGULHAS II;SO-CHIC;;0;[];[];[]
6903570;8911;;APEX;2022-54-10 09:54:27;131;ok;2020-05-28 11:05:00;2020616;;;-;0;TWR;2.13.1;2.13.1.R;;IMR;Kjell Arne Mork;KRISTINE BONNEVIE;Argo-Norway;;0;[];[];[]
6903574;P43208-20NO002;imrbio005b;PROVOR_III;2022-35-13 11:35:40;120;ok;2020-36-25 06:36:00;Cruise 2020616;;;-;0;NKE;3.02;6.11;;IMR;Kjell Arne Mork;KRISTINE BONNEVIE;NorArgo2;;0;[];[];[]
6903577;P41306-20EU001;imrbio007c;PROVOR_III;2022-07-14 12:07:09;69;ok;2021-45-08 07:45:00;2021205;;;-;0;NKE;V3_03;6.13;;IMR;Kjell Arne Mork;JOHAN HJORT;NorArgo2;;0;[];[];[]
7900304;8364;n/a;SOLO_II;2022-35-06 11:35:00;277;ok;2015-00-20 10:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 18Feb15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;0;[];[];[]
6903589;AI2632-21EU042;055342;ARVOR;2022-27-12 06:27:56;50;ok;2021-30-15 09:30:00;2021713 (A-TWAIN);;;-;0;NKE;5900A05;5.48;;IMR;Kjell Arne Mork;KRONPRINS HAAKON;NorArgo2;;0;[];[];[]
6903108;AI2600-21FR107;011022;ARVOR;2022-19-10 03:19:25;20;ok;2021-08-11 11:08:00;SANAE61;;;-;0;NKE;5900A05;5.47;;IFREMER;Jean-Baptiste SALLEE;AGULHAS II;SO-CHIC;;0;[];[];[]
7900300;8360;n/a;SOLO_II;2022-16-09 04:16:02;304;ok;2015-00-19 12:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 18Feb15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;0;[];[];[]
6903549;P43208-18NO001;imrbio001b;PROVOR_III;2022-08-14 12:08:52;214;ok;2019-37-19 06:37:00;R/V Johan Hjort;;;-;0;NKE;3.02;6.11;;IMR;Kjell Arne Mork;JOHAN HJORT;Norway-BGC-Argo;;0;[];[];[]
7900216;8354;n/a;SOLO_II;2022-55-10 04:55:03;280;ok;2015-00-15 08:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 18Feb15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
6903797;AI2600-20EU020;035833;ARVOR;2022-59-11 05:59:53;42;ok;2021-30-24 08:30:00;SANAE, South Africa-Weddel Sea;;;-;0;NKE;5900A05;5.47;;OGS;Pierre-Marie Poulain;AGULHAS II;Argo Italy;;0;[];[];[]
7900200;8314;n/a;SOLO_II;2022-01-10 02:01:58;294;ok;2015-00-09 01:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 09Oct14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;0;[];[];[]
7900208;8326;n/a;SOLO_II;2022-23-09 02:23:00;379;ok;2015-00-02 01:00:00;;;;-;2;SIO_IDG;"V02.00; SBE602 13Nov14";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Tangaroa;US ARGO PROJECT;;2;[FLAG_MissingVerticalProfile_LOGICAL];[];[]
6903564;AI2600-19EU019;870518;ARVOR;2022-29-12 02:29:15;289;ok;2019-32-25 11:32:00;2019211;;;-;0;NKE;5900A04;5.45;;IMR;Kjell Arne Mork;JOHAN HJORT;NorArgo;;0;[];[];[]
6903566;AI2600-19EU020;870419;ARVOR;2022-16-06 03:16:57;70;ok;2020-19-14 04:19:00;2020608;;;-;0;NKE;5900A04;5.45;;IMR;Kjell Arne Mork;KRISTINE BONNEVIE;NorArgo;;0;[];[];[]
6902651;AI2600-19DE037;870312;ARVOR;2022-56-10 05:56:58;93;ok;2019-37-02 11:37:00;M158;;;-;0;NKE;5900A04;5.45;;BSH;Birgit Klein;METEOR;ARGO-BSH;;0;[];[];[]
6903779;AI2600-19IT001;863292;ARVOR;2022-49-12 02:49:57;152;ok;2020-45-17 11:45:00;PERLE-3 cruise;;;-;0;NKE;5900A05;5.47;;OGS;Pierre-Marie Poulain;POURQUOI PAS?;Argo Italy;;0;[];[];[]
6903778;AI2600-19EU008;777924;ARVOR;2022-07-11 06:07:58;79;ok;2020-24-19 08:24:35;SANAE 59 cruise;;;-;0;NKE;5900A04;5.45;;OGS;Pierre-Marie Poulain;AGULHAS II;Argo Italy;;0;[];[];[]
6903771;AI2600-19EU006;777322;ARVOR;2022-42-10 07:42:50;83;ok;2020-18-10 11:18:00;XXXV Antarctica expedition;;;-;0;NKE;5900A04;5.45;;OGS;Pierre-Marie Poulain;LAURA BASSI;Argo Italy;;0;[];[];[]
6902686;OIN-15-AR-DO-02;150946;ARVOR;2022-23-05 03:23:06;172;ok;2017-01-28 06:01:00;RREX;;;-;0;NKE;5605B05;4.54;;IFREMER;Virginie THIERRY;ATALANTE;RREX;;0;[];[];[]
6903545;AI2600-18EU001;596906;ARVOR;2022-32-10 08:32:56;142;ok;2018-21-29 01:21:00;Environmental monitoring;;;-;0;NKE;5900A04;5.45;;IMR;Kjell Arne Mork;JOHAN HJORT;NorArgo;;0;[];[];[]
6903789;AI2600-20EU007;045107;ARVOR;2022-55-12 05:55:25;48;ok;2020-47-27 04:47:00;XXXVI Antarctic expedition;;;-;2;NKE;5900A05;5.47;;OGS;Pierre-Marie Poulain;LAURA BASSI;Argo Italy;;2;[FLAG_FloatDriftAtSurface_LOGICAL];[];[]
7900497;7951;165557;APEX;2022-49-13 07:49:43;194;ok;2016-18-29 12:18:00;M133;;;-;0;TWR;102015;102015;;BSH;Birgit Klein;METEOR;ARGO-BSH;;0;[];[];[]
6903768;AI2632-19EU027;850276;ARVOR;2022-13-10 06:13:28;83;ok;2020-39-09 04:39:00;XXXV Antarctica expedition;;;-;0;NKE;5900A04;5.46;;OGS;Pierre-Marie Poulain;LAURA BASSI;Argo Italy;;0;[];[];[]
7900302;8362;n/a;SOLO_II;2022-42-06 08:42:00;277;ok;2015-00-19 10:00:00;;;;-;0;SIO_IDG;"V02.00; SBE602 18Feb15";;US ARGO PROJECT;;DEAN ROEMMICH;R/V Palmer;US ARGO PROJECT;;0;[];[];[]
6903581;AI2632-20EU034;035670;ARVOR;2022-49-15 02:49:55;123;ok;2021-55-13 12:55:00;2021205;;;-;0;NKE;5900A05;5.48;;IMR;Kjell Arne Mork;JOHAN HJORT;NorArgo2;;0;[];[];[]
6903102;AI2600-21FR101;011826;ARVOR;2022-00-14 12:00:55;457;ok;2021-55-30 02:55:00;NARVAL;;;-;0;NKE;5900A05;5.47;;SHOM;;ATALANTE;CORIOLIS;;0;[];[];[]
6903116;AI2600-21FR003;011422;ARVOR;2022-44-13 11:44:03;10;ok;2022-42-11 01:42:00;SO-CHIC;;;-;0;NKE;5900A05;5.47;;IFREMER;Jean-Baptiste SALLEE;AGULHAS II;SO-CHIC;;0;[];[];[]
6904207;AI2600-22DE005;001864;ARVOR;2022-01-13 06:01:49;4;ok;2022-18-13 08:18:00;PS129;;;-;0;NKE;5900A05;5.47;;BSH;Birgit Klein;POLARSTERN;Argo GERMANY;;0;[];[];[]
6904209;AI2600-22DE003;021201;ARVOR;2022-10-09 06:10:25;4;ok;2022-42-09 02:42:00;PS129;;;-;0;NKE;5900A05;5.47;;BSH;Birgit Klein;POLARSTERN;Argo GERMANY;;0;[];[];[]
